id,rowid,avalue,addressout,addressin,bvalue,bit_position,buttonpath,code,decimal,defaultvalue,delay,delta,description,dimension,frequency,functioncode,grpcategory,idgroup,idhsvariable,idvarmdl,idvariable,imageoff,imageon,inserttime,isactive,iscancelled,ishaccp,islogic,isonchange,lastupdate,length,maximum,measureunit,minimum,priority,readwrite,signed,todisplay,type,varencoding,detail_id,devicemodel
45aa1fd9-de89-4ce5-b203-04c4a20ed980,228,,105,105,,11,,Al_LP_C2_L2,false,0,0,0,L2 - Compressor 2 low pressure pressostat alarm,16,30,,43,8,-1,60162,40309,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
6bdb012c-dfa9-47c7-9dc0-537c65908f15,229,,106,106,,1,,Al_Overload_C3_L2,false,0,0,0,L2 - Compressor 3 overload alarm,16,30,,43,8,-1,60163,40310,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
d7d6f409-8793-48d4-81ef-1460bc68117d,230,,6,6,,1,,Al_Overload_C3_L1,false,0,0,0,L1 - Compressor 3 overload alarm,16,30,,43,8,-1,60164,40311,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
ffbc8672-44c4-4206-bd9b-76c760c3ae57,231,,174,174,,0,,Al_Prb_HeatRecl_L2,false,0,0,0,L2 - Heat reclaim probe alarm,16,30,,46,8,-1,60169,40316,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
fbfbe81e-4f95-477c-b817-09b5a2853ab8,232,,161,161,,0,,ChillBooster_Fault_Mst_L2,false,0,0,0,L2 - Chillbooster alarm,16,30,,42,8,-1,60170,40317,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
8790a583-1fe4-455a-bca7-933f19d312c3,233,,74,74,,0,,Al_Prb_HeatRecl_L1,false,0,0,0,L1 - Heat reclaim probe alarm,16,30,,46,8,-1,60173,40320,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
97e07d3a-3b60-4d10-8eb8-1d9efa496d6a,234,,6,6,,5,,Al_Rotation_C3_L1,false,0,0,0,L1 - Compressor 3 rotation alarm,16,30,,43,8,-1,60176,40323,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,3,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
06f48a54-8f42-4f7e-baca-cffa1ba14231,235,,152,152,,0,,Al_Prb_Disch_Temp_L2,false,0,0,0,L2 - Discharge temperature probe alarm,16,30,,46,8,-1,60177,40324,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
a5f6da0a-aef1-4732-9a45-2fba4f213310,236,,110,110,,0,,Al_Generic_C11_L2,false,0,0,0,L2 - Compressor 11 generic alarm,16,30,,43,8,-1,60180,40329,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
871d3fb6-bdc8-48c9-ba72-0a2b7b89882f,237,,10,10,,0,,Al_Generic_C11_L1,false,0,0,0,L1 - Compressor 11 generic alarm,16,30,,43,8,-1,60181,40330,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
de566b88-615b-41a1-8e7c-5d61b54ee22a,238,,106,106,,5,,Al_Rotation_C3_L2,false,0,0,0,L2 - Compressor 3 rotation alarm,16,30,,43,8,-1,60182,40331,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,3,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
11de43df-924e-4ae0-9479-eece36a09034,239,,28,28,,0,,Al_Fan4_L1,false,0,0,0,L1 - Fan 4 alarm,16,30,,48,8,-1,60192,40343,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
9c5ef9c7-1e77-4f40-b4ae-b48846cbe4dc,240,,168,168,,0,,Al_Prb2_Cond_L2,false,0,0,0,L2 - Discharge temperature probe 2 alarm,16,30,,46,8,-1,60194,40345,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
bb85dd59-41e6-419c-9148-8dfcd653f398,241,,68,68,,0,,Al_Prb2_Cond_L1,false,0,0,0,L1 - Discharge temperature probe 2 alarm,16,30,,46,8,-1,60195,40346,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
4fb676be-16cc-4834-baa9-a092fd520488,242,,150,150,,0,,Al_Prb_Cond_Press_Bak_L2,false,0,0,0,L2 - Backup condensing pressure probe alarm,16,30,,45,8,-1,60199,40350,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
2d6196ad-02b4-4ad8-b828-74d5092ee9db,243,,179,179,,0,,Al_High_Suct_Press_L2,false,0,0,0,L2 - High suction pressure alarm,16,30,,45,8,-1,60200,40351,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,1,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
fd105791-906f-4585-ac13-e13e1d9aff0f,244,,50,50,,0,,Al_Prb_Cond_Press_Bak_L1,false,0,0,0,L1 - Backup condensing pressure probe alarm,16,30,,45,8,-1,60201,40352,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
53427878-342e-4ef7-a68d-301c6b594b5d,245,,5,5,,8,,Al_Generic_C2_L1,false,0,0,0,L1 - Compressor 2 generic alarm,16,30,,43,8,-1,60204,40355,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
b0b4c539-ee67-4074-a57d-70e41bd21e80,246,,105,105,,8,,Al_Generic_C2_L2,false,0,0,0,L2 - Compressor 2 generic alarm,16,30,,43,8,-1,60205,40356,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
0be55092-8c0c-4b1a-b725-ea3fd6483a41,247,,79,79,,0,,AL_High_Suct_Press,false,0,0,0,L1 - High suction pressure alarm,16,30,,45,8,-1,60208,40359,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,1,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
ad1b6a5a-9eed-47f6-8897-9b8a594c23d8,248,,9,9,,9,,Al_Overload_C10_L1,false,0,0,0,L1 - Compressor 10 overload alarm,16,30,,43,8,-1,60209,40360,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
1132f4fb-199b-4d4a-8c0d-d1df50e00911,249,,109,109,,9,,Al_Overload_C10_L2,false,0,0,0,L2 - Compressor 10 overload alarm,16,30,,43,8,-1,60211,40362,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
d8711bc2-340c-4dd7-a5b1-3e85e416b5e9,250,,136,136,,0,,Al_Fan12_Or_L2,false,0,0,0,L2 - Fan 12 alarm,16,30,,48,8,-1,60213,40364,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
372210ef-5eaf-4d91-bd6c-7cfdd3953368,251,,105,105,,13,,Al_Rotation_C2_L2,false,0,0,0,L2 - Compressor 2 rotation alarm,16,30,,43,8,-1,60215,40366,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,3,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
66046227-606c-44b7-890d-8bd4243ab4f2,252,,5,5,,13,,Al_Rotation_C2_L1,false,0,0,0,L1 - Compressor 2 rotation alarm,16,30,,43,8,-1,60216,40367,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,3,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
c9deea94-3b43-469a-879e-7a40b3ec83f2,253,,6,6,,9,,Al_Overload_C4_L1,false,0,0,0,L1 - Compressor 4 overload alarm,16,30,,43,8,-1,60217,40368,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
4dd12e4f-12b9-4200-97a4-95e834a7928e,254,,106,106,,9,,Al_Overload_C4_L2,false,0,0,0,L2 - Compressor 4 overload alarm,16,30,,43,8,-1,60218,40369,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
242bc5e4-59dd-4c91-82d1-2c8039725f16,255,,162,162,,0,,AL_Oil_Com_L2,false,0,0,0,L2 - Common oil alarm,16,30,,43,8,-1,60228,40379,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
de2b1932-e291-4d0f-a0b0-8b5f6029bcc8,256,,37,37,,0,,Al_Fan13_L1,false,0,0,0,L1 - Fan 13 alarm,16,30,,48,8,-1,60247,40398,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
4ece17c1-4eb6-4581-9337-dde8b39ca8f6,257,,80,80,,0,,AL_Low_Suct_Press,false,0,0,0,L1 - Low suction pressure alarm,16,30,,45,8,-1,60248,40399,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,1,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
86ddbf67-ab69-4b73-b710-bb9505392fee,258,,134,134,,0,,Al_Fan10_Or_L2,false,0,0,0,L2 - Fan 10 alarm,16,30,,48,8,-1,60256,40407,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
521a71c7-1177-4856-b65c-3a3f904d0c43,259,,76,76,,0,,Al_Com_High_Press_L1,false,0,0,0,L1 - High condensing pressure alarm from pressostat,16,30,,45,8,-1,60259,40410,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
2ed39cc0-0800-43ce-8bbc-4b2e12a06dbe,260,,176,176,,0,,Al_Com_High_Press_L2,false,0,0,0,L2 - High condensing pressure alarm from pressostat,16,30,,45,8,-1,60263,40414,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
348a5a2b-9066-4809-bc6f-d51634976380,261,,107,107,,12,,Al_Oil_C6_L2,false,0,0,0,L2 - Compressor 6 oil alarm,16,30,,43,8,-1,60266,40417,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
fe3f4683-e749-4bc8-a042-c763ed6fdf9f,262,,7,7,,12,,Al_Oil_C6_L1,false,0,0,0,L1 - Compressor 6 oil alarm,16,30,,43,8,-1,60267,40418,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
9e690707-8b14-41d7-a50c-7578de8acb03,263,,44,44,,0,,Al_pLAN,false,0,0,0,L1 - pLan alarm,16,30,,42,8,-1,60270,40421,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
b967270b-8749-4790-b875-9f13a13a8f32,264,,54,54,,0,,Al_Prb_Room_Temp,false,0,0,0,L1 - Ambient temperature probe alarm,16,30,,46,8,-1,60272,40423,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,3,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
e7066edf-4551-4c8b-b5da-4b501a84d822,265,,107,107,,0,,Al_Generic_C5_L2,false,0,0,0,L2 - Compressor 5 generic alarm,16,30,,43,8,-1,60280,40431,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
a3268cf7-fdd5-4105-ba6d-7cdba8faf7dd,266,,7,7,,0,,Al_Generic_C5_L1,false,0,0,0,L1 - Compressor 5 generic alarm,16,30,,43,8,-1,60281,40432,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
83e6b2e2-56d4-40fd-9793-ee6087c269e9,267,,157,157,,0,,Al_Inv_Fan_L2,false,0,0,0,L2 - Fan inverter alarm,16,30,,48,8,-1,60283,40434,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,1,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
5522c27e-0019-4571-bf5b-b08261a5f6bb,268,,107,107,,13,,Al_Rotation_C6_L2,false,0,0,0,L2 - Compressor 6 rotation alarm,16,30,,43,8,-1,60295,40446,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,3,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
79b388ed-f070-4ab2-88b8-68a57746c4fe,269,,7,7,,13,,Al_Rotation_C6_L1,false,0,0,0,L1 - Compressor 6 rotation alarm,16,30,,43,8,-1,60297,40448,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,3,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
38c5b696-fd15-4ba5-bf23-8b93423fcb85,270,,62,62,,0,,AL_Oil_Com,false,0,0,0,L1 - Common oil alarm,16,30,,43,8,-1,60304,40456,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
76795a6e-da4c-4b10-a438-d29a6e6e960d,271,,108,108,,0,,Al_Generic_C7_L2,false,0,0,0,L2 - Compressor 7 generic alarm,16,30,,43,8,-1,60309,40461,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
e0833ff7-c97d-4e0a-99f6-3cc4b93492c0,272,,8,8,,0,,Al_Generic_C7_L1,false,0,0,0,L1 - Compressor 7 generic alarm,16,30,,43,8,-1,60310,40462,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
6f2e3e94-0e6f-456f-87ea-09afa3d1094e,273,,126,126,,0,,Al_Fan2_Or_L2,false,0,0,0,L2 - Fan 2 alarm,16,30,,48,8,-1,60313,40465,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
d99ad2df-8106-42af-a5f0-1ac9a37745ea,274,,139,139,,0,,Al_Fan15_Or_L2,false,0,0,0,L2 - Fan 15 alarm,16,30,,48,8,-1,60315,40467,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
c9b46383-a5e5-40af-bdd5-6f4c46d542ec,275,,133,133,,0,,Al_Fan9_Or_L2,false,0,0,0,L2 - Fan 9 alarm,16,30,,48,8,-1,60317,40469,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
0c938642-ed43-4504-bd95-6a092ab7871d,276,,29,29,,0,,Al_Fan5_L1,false,0,0,0,L1 - Fan 5 alarm,16,30,,48,8,-1,60323,40475,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
077b8167-e642-4b4a-a389-306aff0d3df4,277,,135,135,,0,,Al_Fan11_Or_L2,false,0,0,0,L2 - Fan 11 alarm,16,30,,48,8,-1,60336,40488,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
6ace22c2-edc3-4640-8d67-4a209852d062,278,,170,170,,0,,Al_Prb4_Cond_L2,false,0,0,0,L2 - Discharge temperature probe 4 alarm,16,30,,46,8,-1,60337,40489,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
f27627fd-f919-463d-ac3d-49ce3f809edd,279,,70,70,,0,,Al_Prb4_Cond_L1,false,0,0,0,L1 - Discharge temperature probe 4 alarm,16,30,,46,8,-1,60338,40490,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
ec2f302e-f6ae-4dc7-aa5b-731f908df065,280,,36,36,,0,,Al_Fan12_L1,false,0,0,0,L1 - Fan 12 alarm,16,30,,48,8,-1,60343,40495,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
a66b3256-c57f-441f-b0b3-badfe4bf9f7d,281,,140,140,,0,,Al_Fan16_Or_L2,false,0,0,0,L2 - Fan 16 alarm,16,30,,48,8,-1,60347,40499,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
03471619-f739-44ef-b8dc-b98dfcf3757e,282,,5,5,,12,,Al_Oil_C2_L1,false,0,0,0,L1 - Compressor 2 oil alarm,16,30,,43,8,-1,60360,40512,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
c5d076d1-8108-4a65-944a-303ce5b1615c,283,,105,105,,12,,Al_Oil_C2_L2,false,0,0,0,L2 - Compressor 2 oil alarm,16,30,,43,8,-1,60361,40513,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
b80ade9b-f436-43c6-8929-a493647f6357,284,,7,7,,11,,Al_LP_C6_L1,false,0,0,0,L1 - Compressor 6 low pressure pressostat alarm,16,30,,43,8,-1,60372,40525,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
5b1418bd-f991-42b5-b55f-714cc1b32081,285,,107,107,,11,,Al_LP_C6_L2,false,0,0,0,L2 - Compressor 6 low pressure pressostat alarm,16,30,,43,8,-1,60373,40526,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
e84a674f-6b0d-4195-8a0b-ad77f5040304,286,,8,8,,9,,Al_Overload_C8_L1,false,0,0,0,L1 - Compressor 8 overload alarm,16,30,,43,8,-1,60376,40529,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
9258ea1f-80cb-4e8b-8b0a-c7d91e6e0e93,287,,108,108,,9,,Al_Overload_C8_L2,false,0,0,0,L2 - Compressor 8 overload alarm,16,30,,43,8,-1,60377,40530,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
2e886271-bf30-456e-93a2-d177eeb6f216,288,,5,5,,5,,Al_Rotation_C1_L1,false,0,0,0,L1 - Compressor 1 rotation alarm,16,30,,43,8,-1,60387,40541,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,3,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
8b7803ca-a56a-4909-869e-2ad57d83856d,289,,105,105,,5,,Al_Rotation_C1_L2,false,0,0,0,L2 - Compressor 1 rotation alarm,16,30,,43,8,-1,60389,40543,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,3,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
95af3fad-517f-448b-913b-052ea3bd509a,290,,127,127,,0,,Al_Fan3_Or_L2,false,0,0,0,L2 - Fan 3 alarm,16,30,,48,8,-1,60396,40550,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
3b3fb9d1-eee6-4819-a42f-e522202671d6,291,,7,7,,2,,Al_HP_C5_L1,false,0,0,0,L1 - Compressor 5 high pressure pressostat alarm,16,30,,43,8,-1,60409,40563,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
cfd97dab-10aa-4632-9b51-a939e007655a,292,,105,105,,3,,Al_LP_C1_L2,false,0,0,0,L2 - Compressor 1 low pressure pressostat alarm,16,30,,43,8,-1,60411,40565,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
1d1d4071-8a0b-44f3-b141-f72075b01f4b,293,,53,53,,0,,Al_Prb_External_Temp,false,0,0,0,L1 - External temperature probe alarm,16,30,,46,8,-1,60427,40581,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,3,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
3748c619-3811-403f-8abe-3f65dd44c1e8,294,,5,5,,3,,Al_LP_C1_L1,false,0,0,0,L1 - Compressor 1 low pressure pressostat alarm,16,30,,43,8,-1,60430,40584,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
f9b6aa68-4aaf-4ba5-b9b6-5b771fd4bb27,295,,107,107,,2,,Al_HP_C5_L2,false,0,0,0,L2 - Compressor 5 high pressure pressostat alarm,16,30,,43,8,-1,60431,40585,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
010acd2b-f40e-4061-9757-a02f6b81ba13,296,,10,10,,4,,Al_Oil_C11_L1,false,0,0,0,L1 - Compressor 11 oil alarm,16,30,,43,8,-1,60442,40597,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
825f1f26-2375-40b8-a249-053fb4876a42,297,,110,110,,4,,Al_Oil_C11_L2,false,0,0,0,L2 - Compressor 11 oil alarm,16,30,,43,8,-1,60444,40599,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
be89cadf-220f-4210-92f2-35607ffdc533,298,,64,64,,0,,AL_Liquid_Level,false,0,0,0,L1 - Liquid level alarm,16,30,,43,8,-1,60446,40601,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,16,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
aaa69f89-79b1-456a-8918-37ff35e270ac,299,,10,10,,1,,Al_Overload_C11_L1,false,0,0,0,L1 - Compressor 11 overload alarm,16,30,,43,8,-1,60453,40610,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
9a5e9bcd-ab74-4b4e-bab3-b8b3972ba2bd,300,,110,110,,1,,Al_Overload_C11_L2,false,0,0,0,L2 - Compressor 11 overload alarm,16,30,,43,8,-1,60454,40611,,,2020-04-07 14:58:25.695000,true,false,false,false,false,2020-04-07 14:58:25.695000,1,,,,2,1,true,NONE,4,,,56b0d015-5d0a-4c55-9f39-5b22d4cbbd76
